Wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1345.8,1.18E-06,1.00599E-06,9.37745E-07,8.9787E-07,8.67871E-07,8.4784E-07,8.26166E-07,8.06721E-07,7.91566E-07,7.77594E-07,7.62632E-07,7.53862E-07,7.46746E-07,7.41238E-07,7.27814E-07,7.25628E-07,7.22779E-07,7.22445E-07,7.17282E-07,7.05431E-07,7.08375E-07,7.02661E-07,7.00713E-07,6.96348E-07,6.88337E-07,6.87859E-07,6.90251E-07,6.87541E-07,6.83891E-07,6.82468E-07,6.71034E-07
1346.9,1.21E-06,1.0185E-06,9.51579E-07,9.07527E-07,8.81262E-07,8.56545E-07,8.3464E-07,8.14611E-07,7.98563E-07,7.82467E-07,7.70251E-07,7.5963E-07,7.54025E-07,7.51586E-07,7.35581E-07,7.31845E-07,7.30829E-07,7.25436E-07,7.2125E-07,7.1196E-07,7.17254E-07,7.09327E-07,7.06868E-07,7.0344E-07,6.94539E-07,6.93736E-07,6.94539E-07,6.93254E-07,6.9117E-07,6.88136E-07,6.79585E-07
1348,1.22E-06,1.03396E-06,9.62449E-07,9.15979E-07,8.89259E-07,8.65514E-07,8.42011E-07,8.23895E-07,8.06541E-07,7.8882E-07,7.76682E-07,7.6597E-07,7.60317E-07,7.56105E-07,7.42058E-07,7.39657E-07,7.34878E-07,7.32839E-07,7.28609E-07,7.14409E-07,7.20556E-07,7.11602E-07,7.0897E-07,7.08806E-07,6.99026E-07,7.00646E-07,7.00322E-07,6.9644E-07,6.93061E-07,6.9499E-07,6.83655E-07
1349.1,1.24E-06,1.0452E-06,9.72287E-07,9.26875E-07,8.97573E-07,8.74433E-07,8.49921E-07,8.30497E-07,8.13394E-07,7.96274E-07,7.80234E-07,7.70017E-07,7.67527E-07,7.63632E-07,7.46691E-07,7.43589E-07,7.39643E-07,7.39985E-07,7.32831E-07,7.22229E-07,7.25914E-07,7.1508E-07,7.14914E-07,7.12438E-07,7.02616E-07,7.06692E-07,7.01642E-07,7.00668E-07,6.98241E-07,6.95983E-07,6.86228E-07
1350.2,1.25E-06,1.05404E-06,9.78852E-07,9.31357E-07,8.99587E-07,8.75961E-07,8.53744E-07,8.31509E-07,8.189E-07,8.00899E-07,7.83473E-07,7.74454E-07,7.67668E-07,7.64474E-07,7.46625E-07,7.44725E-07,7.42141E-07,7.41111E-07,7.33085E-07,7.26828E-07,7.26997E-07,7.17625E-07,7.1497E-07,7.1315E-07,7.02326E-07,7.05589E-07,7.0363E-07,7.01026E-07,6.98755E-07,6.93753E-07,6.87033E-07
1351.3,1.27E-06,1.06478E-06,9.83859E-07,9.37238E-07,9.05291E-07,8.83576E-07,8.58995E-07,8.35676E-07,8.23777E-07,8.03451E-07,7.87987E-07,7.76225E-07,7.69964E-07,7.65523E-07,7.50786E-07,7.4611E-07,7.44041E-07,7.43352E-07,7.38038E-07,7.29209E-07,7.28028E-07,7.17489E-07,7.16991E-07,7.14506E-07,7.07102E-07,7.08412E-07,7.07921E-07,7.02371E-07,7.02696E-07,6.99936E-07,6.87728E-07
1352.4,1.29E-06,1.07451E-06,9.95615E-07,9.49322E-07,9.14639E-07,8.90229E-07,8.63268E-07,8.43143E-07,8.30371E-07,8.11761E-07,7.95956E-07,7.85893E-07,7.75418E-07,7.72374E-07,7.59263E-07,7.54185E-07,7.50009E-07,7.47583E-07,7.4001E-07,7.32683E-07,7.3404E-07,7.25428E-07,7.21409E-07,7.18909E-07,7.10473E-07,7.10309E-07,7.10473E-07,7.0523E-07,7.0523E-07,7.01324E-07,6.92451E-07
1353.5,1.30E-06,1.08664E-06,1.0101E-06,9.59565E-07,9.25352E-07,8.98776E-07,8.74373E-07,8.52404E-07,8.34452E-07,8.17633E-07,8.03565E-07,7.8992E-07,7.84818E-07,7.77766E-07,7.62084E-07,7.59794E-07,7.55409E-07,7.52268E-07,7.48967E-07,7.38635E-07,7.39148E-07,7.29627E-07,7.26592E-07,7.2592E-07,7.2006E-07,7.17232E-07,7.1607E-07,7.11772E-07,7.09961E-07,7.07008E-07,6.97252E-07
1354.6,1.33E-06,1.10281E-06,1.02088E-06,9.70027E-07,9.35009E-07,9.1068E-07,8.82478E-07,8.59112E-07,8.44138E-07,8.2655E-07,8.08391E-07,7.96875E-07,7.90812E-07,7.84976E-07,7.69683E-07,7.65774E-07,7.61531E-07,7.58365E-07,7.53639E-07,7.44794E-07,7.42383E-07,7.35881E-07,7.3299E-07,7.2859E-07,7.21706E-07,7.1937E-07,7.21539E-07,7.14556E-07,7.12903E-07,7.15715E-07,6.98036E-07
1355.7,1.35E-06,1.1178E-06,1.03185E-06,9.79984E-07,9.44594E-07,9.16605E-07,8.89648E-07,8.67487E-07,8.5315E-07,8.33821E-07,8.15682E-07,8.03313E-07,7.96829E-07,7.91679E-07,7.74991E-07,7.69447E-07,7.66423E-07,7.64296E-07,7.57248E-07,7.45932E-07,7.46624E-07,7.37684E-07,7.35977E-07,7.31727E-07,7.25649E-07,7.23467E-07,7.2196E-07,7.2079E-07,7.16461E-07,7.13645E-07,7.03466E-07
1356.8,1.36E-06,1.12767E-06,1.04223E-06,9.88512E-07,9.48668E-07,9.23353E-07,8.96222E-07,8.75333E-07,8.57304E-07,8.37318E-07,8.21018E-07,8.0989E-07,8.00206E-07,7.95592E-07,7.77218E-07,7.73452E-07,7.70415E-07,7.65087E-07,7.59619E-07,7.48972E-07,7.53492E-07,7.419E-07,7.39672E-07,7.3745E-07,7.28292E-07,7.28629E-07,7.22751E-07,7.21748E-07,7.17252E-07,7.17086E-07,7.03767E-07
1357.9,1.37E-06,1.13158E-06,1.04611E-06,9.92663E-07,9.53764E-07,9.26178E-07,8.9918E-07,8.76402E-07,8.57762E-07,8.40293E-07,8.23559E-07,8.08839E-07,8.02319E-07,7.94565E-07,7.77298E-07,7.7658E-07,7.7246E-07,7.67651E-07,7.60758E-07,7.49405E-07,7.53751E-07,7.41988E-07,7.4113E-07,7.36686E-07,7.27877E-07,7.30408E-07,7.24517E-07,7.21006E-07,7.18342E-07,7.16516E-07,7.0419E-07
1359,1.39E-06,1.15056E-06,1.05947E-06,1.00185E-06,9.63692E-07,9.3538E-07,9.06429E-07,8.82645E-07,8.67871E-07,8.48621E-07,8.29028E-07,8.1628E-07,8.09698E-07,8.00943E-07,7.82265E-07,7.80277E-07,7.75598E-07,7.7488E-07,7.67209E-07,7.58736E-07,7.58736E-07,7.46546E-07,7.43959E-07,7.43443E-07,7.32513E-07,7.36422E-07,7.29468E-07,7.26268E-07,7.25092E-07,7.21076E-07,7.08995E-07
1360.1,1.41E-06,1.1564E-06,1.06432E-06,1.00594E-06,9.66486E-07,9.37859E-07,9.1113E-07,8.85364E-07,8.66917E-07,8.47871E-07,8.30971E-07,8.19891E-07,8.11583E-07,8.03546E-07,7.87525E-07,7.81531E-07,7.77921E-07,7.75224E-07,7.68789E-07,7.59589E-07,7.57832E-07,7.50324E-07,7.46857E-07,7.45129E-07,7.34167E-07,7.36381E-07,7.30774E-07,7.29759E-07,7.24707E-07,7.24707E-07,7.10743E-07
1361.2,1.43E-06,1.16882E-06,1.07404E-06,1.01749E-06,9.78509E-07,9.48002E-07,9.1738E-07,8.93718E-07,8.74903E-07,8.5668E-07,8.3709E-07,8.24978E-07,8.17379E-07,8.10037E-07,7.94077E-07,7.8968E-07,7.86033E-07,7.83128E-07,7.74478E-07,7.66631E-07,7.63091E-07,7.55359E-07,7.51523E-07,7.51697E-07,7.41501E-07,7.44597E-07,7.37222E-07,7.34497E-07,7.31781E-07,7.2857E-07,7.16692E-07
1362.3,1.44E-06,1.18135E-06,1.08677E-06,1.02502E-06,9.84588E-07,9.52773E-07,9.25616E-07,9.00895E-07,8.80491E-07,8.60547E-07,8.41637E-07,8.27918E-07,8.21427E-07,8.13667E-07,7.9855E-07,7.95229E-07,7.87898E-07,7.88081E-07,7.78288E-07,7.70041E-07,7.67726E-07,7.55206E-07,7.55031E-07,7.55206E-07,7.4651E-07,7.45646E-07,7.39112E-07,7.36207E-07,7.32634E-07,7.30601E-07,7.16023E-07
1363.4,1.46E-06,1.18735E-06,1.08851E-06,1.02761E-06,9.87993E-07,9.55405E-07,9.25599E-07,8.98588E-07,8.81902E-07,8.62126E-07,8.41621E-07,8.30012E-07,8.24268E-07,8.16103E-07,7.97056E-07,7.92272E-07,7.8406E-07,7.87152E-07,7.79353E-07,7.68777E-07,7.66289E-07,7.5694E-07,7.52919E-07,7.53966E-07,7.45112E-07,7.42872E-07,7.38924E-07,7.37385E-07,7.28894E-07,7.28219E-07,7.17501E-07
1364.5,1.47E-06,1.1936E-06,1.0915E-06,1.03356E-06,9.88463E-07,9.57202E-07,9.28428E-07,9.02391E-07,8.85234E-07,8.63793E-07,8.458E-07,8.34141E-07,8.24929E-07,8.15252E-07,7.96973E-07,7.94027E-07,7.89082E-07,7.8562E-07,7.77301E-07,7.68357E-07,7.66936E-07,7.5899E-07,7.55309E-07,7.51821E-07,7.45237E-07,7.44892E-07,7.39565E-07,7.33258E-07,7.30885E-07,7.28014E-07,7.17971E-07
1365.6,1.48E-06,1.20201E-06,1.09994E-06,1.03866E-06,9.95866E-07,9.60361E-07,9.29335E-07,9.0536E-07,8.86091E-07,8.65827E-07,8.46416E-07,8.35519E-07,8.25525E-07,8.17351E-07,8.00503E-07,7.95516E-07,7.91109E-07,7.86909E-07,7.76774E-07,7.64819E-07,7.68724E-07,7.57418E-07,7.54094E-07,7.49395E-07,7.44552E-07,7.43691E-07,7.39398E-07,7.31734E-07,7.29028E-07,7.29872E-07,7.17471E-07
1366.7,1.49E-06,1.20584E-06,1.10298E-06,1.03963E-06,9.96817E-07,9.65081E-07,9.31116E-07,9.04595E-07,8.86787E-07,8.64717E-07,8.46124E-07,8.32922E-07,8.23918E-07,8.16897E-07,7.98589E-07,7.96191E-07,7.90136E-07,7.8558E-07,7.77445E-07,7.66373E-07,7.68148E-07,7.59489E-07,7.53015E-07,7.5058E-07,7.40917E-07,7.40746E-07,7.37326E-07,7.32394E-07,7.26823E-07,7.25814E-07,7.14151E-07
1367.8,1.51E-06,1.21961E-06,1.11247E-06,1.04663E-06,1.00514E-06,9.72681E-07,9.38225E-07,9.1255E-07,8.91483E-07,8.70901E-07,8.52565E-07,8.39065E-07,8.29608E-07,8.22347E-07,8.04283E-07,8.02425E-07,7.91728E-07,7.9063E-07,7.77566E-07,7.72008E-07,7.73618E-07,7.6101E-07,7.58549E-07,7.54696E-07,7.45322E-07,7.47049E-07,7.41194E-07,7.36917E-07,7.32156E-07,7.27763E-07,7.20888E-07
1368.9,1.52E-06,1.22059E-06,1.11665E-06,1.04809E-06,1.00164E-06,9.68377E-07,9.35779E-07,9.0994E-07,8.90565E-07,8.69182E-07,8.48506E-07,8.35446E-07,8.26213E-07,8.19354E-07,8.01712E-07,7.9653E-07,7.91749E-07,7.87725E-07,7.79377E-07,7.67909E-07,7.69511E-07,7.60122E-07,7.53983E-07,7.50498E-07,7.42027E-07,7.42715E-07,7.40481E-07,7.34671E-07,7.31783E-07,7.27387E-07,7.16679E-07
1370,1.53E-06,1.22122E-06,1.11363E-06,1.04914E-06,1.00311E-06,9.67107E-07,9.35636E-07,9.0812E-07,8.9002E-07,8.65441E-07,8.45834E-07,8.34553E-07,8.24757E-07,8.17533E-07,8.00116E-07,7.95314E-07,7.89625E-07,7.87251E-07,7.77647E-07,7.6816E-07,7.67271E-07,7.58963E-07,7.5301E-07,7.4641E-07,7.40726E-07,7.41756E-07,7.33384E-07,7.33554E-07,7.27124E-07,7.25105E-07,7.16753E-07
1371.1,1.53E-06,1.22755E-06,1.11938E-06,1.04823E-06,1.00223E-06,9.66701E-07,9.34371E-07,9.06678E-07,8.89837E-07,8.62259E-07,8.48397E-07,8.32055E-07,8.23048E-07,8.12067E-07,7.99563E-07,7.95131E-07,7.87433E-07,7.81799E-07,7.74768E-07,7.6425E-07,7.64073E-07,7.55273E-07,7.50911E-07,7.47959E-07,7.37803E-07,7.38829E-07,7.33541E-07,7.29303E-07,7.25931E-07,7.22407E-07,7.15077E-07
1372.2,1.53E-06,1.22272E-06,1.114E-06,1.04226E-06,9.9493E-07,9.59014E-07,9.28675E-07,9.01375E-07,8.79948E-07,8.58035E-07,8.42883E-07,8.27806E-07,8.17336E-07,8.0943E-07,7.91277E-07,7.85437E-07,7.80183E-07,7.74245E-07,7.68531E-07,7.55127E-07,7.57929E-07,7.48859E-07,7.43503E-07,7.39212E-07,7.29857E-07,7.31549E-07,7.26316E-07,7.19953E-07,7.17955E-07,7.14637E-07,7.04285E-07
1373.3,1.53E-06,1.22056E-06,1.11147E-06,1.04178E-06,9.95147E-07,9.60539E-07,9.25842E-07,8.95496E-07,8.78254E-07,8.536E-07,8.35998E-07,8.22367E-07,8.11396E-07,8.05405E-07,7.87696E-07,7.81155E-07,7.77725E-07,7.71446E-07,7.63269E-07,7.50469E-07,7.52559E-07,7.39766E-07,7.38567E-07,7.33961E-07,7.25003E-07,7.25339E-07,7.20147E-07,7.1848E-07,7.11026E-07,7.09545E-07,6.99422E-07
1374.4,1.54E-06,1.222E-06,1.11001E-06,1.03829E-06,9.9275E-07,9.57138E-07,9.20028E-07,8.93604E-07,8.75801E-07,8.48676E-07,8.34076E-07,8.16698E-07,8.0581E-07,8.01161E-07,7.83377E-07,7.78677E-07,7.71144E-07,7.65985E-07,7.59452E-07,7.4915E-07,7.47937E-07,7.36767E-07,7.33363E-07,7.28624E-07,7.20905E-07,7.22074E-07,7.15914E-07,7.13102E-07,7.05546E-07,7.04566E-07,6.96939E-07
1375.5,1.54E-06,1.21494E-06,1.09972E-06,1.03292E-06,9.83714E-07,9.47308E-07,9.10766E-07,8.85819E-07,8.66353E-07,8.40084E-07,8.24667E-07,8.09718E-07,7.99841E-07,7.90815E-07,7.73784E-07,7.69316E-07,7.60633E-07,7.58522E-07,7.49612E-07,7.40121E-07,7.37211E-07,7.26191E-07,7.24679E-07,7.21161E-07,7.08242E-07,7.08406E-07,7.03172E-07,7.01869E-07,6.98785E-07,6.95231E-07,6.84993E-07
1376.6,1.52E-06,1.20131E-06,1.0898E-06,1.02093E-06,9.69993E-07,9.35136E-07,8.99854E-07,8.74568E-07,8.53146E-07,8.30895E-07,8.14304E-07,7.98596E-07,7.85919E-07,7.80108E-07,7.62752E-07,7.55883E-07,7.50118E-07,7.45261E-07,7.34787E-07,7.28336E-07,7.26143E-07,7.14773E-07,7.10638E-07,7.08991E-07,6.9805E-07,6.99672E-07,6.93527E-07,6.89514E-07,6.84252E-07,6.82982E-07,6.73846E-07
1377.7,1.51E-06,1.19119E-06,1.07951E-06,1.00764E-06,9.59659E-07,9.24797E-07,8.90165E-07,8.63192E-07,8.42668E-07,8.20728E-07,8.02508E-07,7.88879E-07,7.76559E-07,7.678E-07,7.52315E-07,7.44689E-07,7.40562E-07,7.33905E-07,7.26801E-07,7.17769E-07,7.16108E-07,7.05081E-07,7.02799E-07,6.99065E-07,6.85911E-07,6.88777E-07,6.84641E-07,6.81792E-07,6.7394E-07,6.72536E-07,6.62944E-07
1378.8,1.49E-06,1.17046E-06,1.05961E-06,9.90804E-07,9.42682E-07,9.07123E-07,8.73707E-07,8.46404E-07,8.25863E-07,8.0451E-07,7.84432E-07,7.72518E-07,7.62374E-07,7.52012E-07,7.33576E-07,7.31198E-07,7.231E-07,7.18918E-07,7.09801E-07,7.04713E-07,6.98364E-07,6.91269E-07,6.8504E-07,6.82817E-07,6.69787E-07,6.74624E-07,6.68544E-07,6.6298E-07,6.60061E-07,6.58683E-07,6.44312E-07
1379.9,1.48E-06,1.16244E-06,1.04905E-06,9.79646E-07,9.3061E-07,8.93477E-07,8.612E-07,8.33357E-07,8.15798E-07,7.94917E-07,7.75106E-07,7.63173E-07,7.52642E-07,7.43804E-07,7.27448E-07,7.21406E-07,7.13429E-07,7.07668E-07,7.00653E-07,6.93546E-07,6.90019E-07,6.81597E-07,6.76561E-07,6.74682E-07,6.62442E-07,6.61674E-07,6.57089E-07,6.50723E-07,6.46513E-07,6.46214E-07,6.37879E-07
1381,1.48E-06,1.15103E-06,1.03905E-06,9.71689E-07,9.18397E-07,8.86476E-07,8.51317E-07,8.22859E-07,8.05532E-07,7.84929E-07,7.66799E-07,7.53955E-07,7.42871E-07,7.34834E-07,7.17192E-07,7.12229E-07,7.05828E-07,7.00457E-07,6.91275E-07,6.82528E-07,6.80635E-07,6.68607E-07,6.66752E-07,6.61983E-07,6.53605E-07,6.54666E-07,6.47579E-07,6.41904E-07,6.37755E-07,6.3628E-07,6.27934E-07
1382.1,1.47E-06,1.14165E-06,1.02882E-06,9.59622E-07,9.10727E-07,8.76398E-07,8.42772E-07,8.14003E-07,7.9261E-07,7.7518E-07,7.56902E-07,7.4628E-07,7.34614E-07,7.22125E-07,7.07382E-07,7.04111E-07,6.93421E-07,6.88775E-07,6.82102E-07,6.72055E-07,6.71588E-07,6.59398E-07,6.57566E-07,6.52251E-07,6.43088E-07,6.43238E-07,6.38629E-07,6.33025E-07,6.30973E-07,6.27907E-07,6.21242E-07
1383.2,1.46E-06,1.13503E-06,1.02238E-06,9.5294E-07,9.02708E-07,8.66269E-07,8.33799E-07,8.07575E-07,7.85074E-07,7.65677E-07,7.46755E-07,7.36104E-07,7.25603E-07,7.13927E-07,6.97569E-07,6.96276E-07,6.87933E-07,6.79847E-07,6.71077E-07,6.63342E-07,6.63495E-07,6.54935E-07,6.47684E-07,6.43343E-07,6.3504E-07,6.37697E-07,6.29759E-07,6.25972E-07,6.21919E-07,6.19328E-07,6.11191E-07
1384.3,1.46E-06,1.13357E-06,1.01782E-06,9.46768E-07,8.97308E-07,8.61908E-07,8.29049E-07,8.01693E-07,7.83534E-07,7.6066E-07,7.42909E-07,7.30458E-07,7.1938E-07,7.09125E-07,6.9257E-07,6.90488E-07,6.8159E-07,6.78597E-07,6.67682E-07,6.57856E-07,6.57246E-07,6.45924E-07,6.44877E-07,6.40262E-07,6.27774E-07,6.3186E-07,6.24871E-07,6.23569E-07,6.14387E-07,6.14672E-07,6.08576E-07
1385.4,1.46E-06,1.13042E-06,1.01734E-06,9.4544E-07,8.96048E-07,8.60499E-07,8.25207E-07,8.0205E-07,7.79178E-07,7.58008E-07,7.39633E-07,7.25723E-07,7.1687E-07,7.07634E-07,6.89036E-07,6.86646E-07,6.78425E-07,6.7139E-07,6.63965E-07,6.5571E-07,6.5389E-07,6.46059E-07,6.42029E-07,6.36548E-07,6.24711E-07,6.27613E-07,6.22399E-07,6.18946E-07,6.11673E-07,6.11106E-07,6.04344E-07
1386.5,1.49E-06,1.14576E-06,1.0286E-06,9.56832E-07,9.04786E-07,8.67511E-07,8.35814E-07,8.0527E-07,7.85952E-07,7.67806E-07,7.45061E-07,7.32924E-07,7.22319E-07,7.10714E-07,6.95262E-07,6.91571E-07,6.79514E-07,6.78414E-07,6.71075E-07,6.61208E-07,6.61055E-07,6.49377E-07,6.46677E-07,6.4131E-07,6.29542E-07,6.3437E-07,6.26633E-07,6.22152E-07,6.16702E-07,6.15845E-07,6.10026E-07
1387.6,1.49E-06,1.14708E-06,1.02614E-06,9.55594E-07,9.04409E-07,8.64912E-07,8.31932E-07,8.02244E-07,7.85884E-07,7.60468E-07,7.41685E-07,7.31112E-07,7.19188E-07,7.10248E-07,6.92699E-07,6.89018E-07,6.80767E-07,6.76678E-07,6.65945E-07,6.59954E-07,6.54926E-07,6.4753E-07,6.43043E-07,6.377E-07,6.29476E-07,6.28018E-07,6.22943E-07,6.1963E-07,6.14765E-07,6.12915E-07,6.04868E-07
1388.7,1.52E-06,1.16003E-06,1.03891E-06,9.64804E-07,9.11854E-07,8.73847E-07,8.41886E-07,8.11464E-07,7.89048E-07,7.70988E-07,7.48643E-07,7.38824E-07,7.2829E-07,7.13759E-07,6.96766E-07,6.94188E-07,6.8906E-07,6.8128E-07,6.73587E-07,6.63978E-07,6.61367E-07,6.51628E-07,6.46812E-07,6.45315E-07,6.33897E-07,6.34338E-07,6.28046E-07,6.26446E-07,6.18508E-07,6.16074E-07,6.0742E-07
1389.8,1.53E-06,1.1694E-06,1.04443E-06,9.75122E-07,9.15036E-07,8.77718E-07,8.4582E-07,8.15265E-07,7.93484E-07,7.71568E-07,7.54959E-07,7.41447E-07,7.26323E-07,7.18461E-07,6.98282E-07,6.9586E-07,6.88964E-07,6.84351E-07,6.77411E-07,6.66205E-07,6.65433E-07,6.52002E-07,6.51097E-07,6.42404E-07,6.34121E-07,6.38989E-07,6.28998E-07,6.26379E-07,6.20454E-07,6.17155E-07,6.08067E-07
1390.9,1.54E-06,1.17526E-06,1.04738E-06,9.72397E-07,9.1942E-07,8.8005E-07,8.44506E-07,8.14531E-07,7.91644E-07,7.74226E-07,7.51419E-07,7.38467E-07,7.29787E-07,7.13721E-07,7.00602E-07,6.96229E-07,6.89959E-07,6.8232E-07,6.75234E-07,6.66982E-07,6.64974E-07,6.51987E-07,6.49571E-07,6.44316E-07,6.34081E-07,6.34964E-07,6.2895E-07,6.22559E-07,6.20395E-07,6.17952E-07,6.09121E-07
1392,1.55E-06,1.18276E-06,1.05421E-06,9.75664E-07,9.21086E-07,8.82514E-07,8.44182E-07,8.17471E-07,7.96561E-07,7.7439E-07,7.55101E-07,7.40392E-07,7.31534E-07,7.16618E-07,7.02329E-07,6.95855E-07,6.91999E-07,6.82768E-07,6.75691E-07,6.64364E-07,6.62521E-07,6.53378E-07,6.50359E-07,6.45706E-07,6.37827E-07,6.35909E-07,6.32237E-07,6.25826E-07,6.21635E-07,6.19335E-07,6.08525E-07
1393.1,1.57E-06,1.19382E-06,1.06187E-06,9.84581E-07,9.27578E-07,8.88944E-07,8.51519E-07,8.23435E-07,8.00707E-07,7.79144E-07,7.59212E-07,7.45114E-07,7.345E-07,7.22361E-07,7.04201E-07,7.01598E-07,6.93203E-07,6.88246E-07,6.8064E-07,6.67839E-07,6.66757E-07,6.57253E-07,6.54368E-07,6.48334E-07,6.38795E-07,6.4191E-07,6.34519E-07,6.30271E-07,6.23447E-07,6.18986E-07,6.12283E-07
1394.2,1.60E-06,1.20902E-06,1.07806E-06,9.96781E-07,9.39472E-07,8.99695E-07,8.60995E-07,8.29118E-07,8.09771E-07,7.89591E-07,7.63697E-07,7.49505E-07,7.4139E-07,7.28285E-07,7.10948E-07,7.09303E-07,6.99511E-07,6.92897E-07,6.83806E-07,6.77653E-07,6.72958E-07,6.63819E-07,6.58914E-07,6.53741E-07,6.4516E-07,6.4531E-07,6.38317E-07,6.34186E-07,6.29644E-07,6.26877E-07,6.15498E-07
1395.3,1.61E-06,1.21825E-06,1.08184E-06,1.0024E-06,9.41317E-07,9.01275E-07,8.64729E-07,8.3389E-07,8.09935E-07,7.8867E-07,7.66894E-07,7.49004E-07,7.41758E-07,7.31528E-07,7.12972E-07,7.07546E-07,7.01348E-07,6.92314E-07,6.8609E-07,6.78193E-07,6.72874E-07,6.63743E-07,6.5808E-07,6.52767E-07,6.48397E-07,6.46897E-07,6.3723E-07,6.34138E-07,6.28726E-07,6.23793E-07,6.16323E-07
1396.4,1.62E-06,1.22066E-06,1.08454E-06,1.00146E-06,9.4241E-07,8.97764E-07,8.62772E-07,8.32019E-07,8.08691E-07,7.85832E-07,7.63263E-07,7.48751E-07,7.41855E-07,7.28084E-07,7.11763E-07,7.04065E-07,6.98872E-07,6.91313E-07,6.83519E-07,6.73003E-07,6.68966E-07,6.61575E-07,6.56086E-07,6.51395E-07,6.42114E-07,6.41817E-07,6.35019E-07,6.32086E-07,6.28293E-07,6.23944E-07,6.15622E-07
1397.5,1.63E-06,1.22282E-06,1.08607E-06,1.00278E-06,9.43585E-07,8.99242E-07,8.64345E-07,8.2945E-07,8.0859E-07,7.8661E-07,7.67354E-07,7.50477E-07,7.41833E-07,7.26861E-07,7.10046E-07,7.0333E-07,6.98457E-07,6.91851E-07,6.8372E-07,6.73182E-07,6.69292E-07,6.60505E-07,6.56687E-07,6.53043E-07,6.4208E-07,6.4372E-07,6.35267E-07,6.30131E-07,6.26052E-07,6.25326E-07,6.13543E-07
1398.6,1.65E-06,1.2306E-06,1.09123E-06,1.00965E-06,9.49398E-07,9.04371E-07,8.67471E-07,8.36318E-07,8.12651E-07,7.88006E-07,7.69075E-07,7.54082E-07,7.42469E-07,7.30187E-07,7.12968E-07,7.07373E-07,7.00847E-07,6.93576E-07,6.85585E-07,6.74552E-07,6.72834E-07,6.6354E-07,6.57263E-07,6.52708E-07,6.42051E-07,6.46233E-07,6.37748E-07,6.32887E-07,6.2879E-07,6.24431E-07,6.15373E-07
1399.7,1.65E-06,1.23515E-06,1.09349E-06,1.00894E-06,9.47413E-07,9.0227E-07,8.64855E-07,8.31867E-07,8.10386E-07,7.85081E-07,7.66575E-07,7.48676E-07,7.38513E-07,7.27812E-07,7.12627E-07,7.03277E-07,6.98728E-07,6.91159E-07,6.82246E-07,6.72823E-07,6.71888E-07,6.61687E-07,6.53455E-07,6.50884E-07,6.40851E-07,6.40999E-07,6.3464E-07,6.29364E-07,6.24421E-07,6.22396E-07,6.15078E-07
1400.8,1.66E-06,1.2339E-06,1.09193E-06,1.00847E-06,9.44814E-07,9.00858E-07,8.6592E-07,8.31754E-07,8.08789E-07,7.86092E-07,7.64735E-07,7.50009E-07,7.36757E-07,7.24577E-07,7.09797E-07,7.01789E-07,6.97414E-07,6.89385E-07,6.80658E-07,6.72198E-07,6.67852E-07,6.59549E-07,6.54526E-07,6.48038E-07,6.37316E-07,6.38055E-07,6.31436E-07,6.28516E-07,6.24162E-07,6.20268E-07,6.11986E-07
1401.9,1.67E-06,1.24263E-06,1.10069E-06,1.01259E-06,9.49562E-07,9.06859E-07,8.69481E-07,8.34216E-07,8.11375E-07,7.85877E-07,7.68433E-07,7.4877E-07,7.40325E-07,7.27584E-07,7.11757E-07,7.05522E-07,6.98209E-07,6.92253E-07,6.85236E-07,6.72346E-07,6.69394E-07,6.58019E-07,6.51951E-07,6.49539E-07,6.41316E-07,6.40425E-07,6.32171E-07,6.29248E-07,6.21712E-07,6.20993E-07,6.13697E-07
1403,1.68E-06,1.24472E-06,1.09668E-06,1.01191E-06,9.5045E-07,9.03091E-07,8.65858E-07,8.33426E-07,8.10414E-07,7.84394E-07,7.64319E-07,7.49079E-07,7.37207E-07,7.27036E-07,7.10887E-07,7.02052E-07,6.95417E-07,6.86137E-07,6.7698E-07,6.68409E-07,6.66245E-07,6.59182E-07,6.52345E-07,6.46476E-07,6.37993E-07,6.37402E-07,6.31521E-07,6.22511E-07,6.19058E-07,6.1648E-07,6.09376E-07
1404.1,1.68E-06,1.24428E-06,1.095E-06,1.01199E-06,9.48102E-07,9.01478E-07,8.63905E-07,8.28467E-07,8.06333E-07,7.84423E-07,7.63283E-07,7.49274E-07,7.34159E-07,7.23357E-07,7.05813E-07,6.99465E-07,6.93174E-07,6.83922E-07,6.75105E-07,6.67019E-07,6.63627E-07,6.52495E-07,6.48274E-07,6.43633E-07,6.37102E-07,6.35185E-07,6.26267E-07,6.21062E-07,6.18762E-07,6.11772E-07,6.09224E-07
1405.2,1.69E-06,1.24648E-06,1.09719E-06,1.01026E-06,9.46251E-07,9.01378E-07,8.6161E-07,8.28751E-07,8.04928E-07,7.79978E-07,7.59834E-07,7.44505E-07,7.3406E-07,7.21752E-07,7.06041E-07,6.97909E-07,6.88752E-07,6.82556E-07,6.74537E-07,6.6399E-07,6.60307E-07,6.52396E-07,6.46974E-07,6.42193E-07,6.32295E-07,6.30246E-07,6.22837E-07,6.19812E-07,6.16229E-07,6.12809E-07,6.05042E-07
