,Wavelength,Intensity,Intensity_1425,Intensity_1285,Intensity_830,Intensity_940,Intensity_1150,Intensity_1535
354,1458,0.850901094,0.838580097983,0.0114254600819,5.38907068842e-289,5.38253646516e-37,4.64836070602e-05,0.00156346802807
355,1460,0.833853681,0.820227082604,0.0103196723214,7.65024310054e-291,2.85330484053e-37,4.05446079957e-05,0.00205679711825
356,1462,0.815526066,0.801180173804,0.00930978400696,1.0713488052e-292,1.50884345477e-37,3.53283640885e-05,0.00268792531084
357,1464,0.801580547,0.781506900649,0.00838870245876,1.48006517977e-294,7.9593025062e-38,3.07518385843e-05,0.00348952432194
358,1466,0.788361478,0.761275714551,0.00754973075213,2.01708914141e-296,4.18832772403e-38,2.67408853795e-05,0.00450026982442
359,1468,0.774569579,0.740555597464,0.00678655892393,2.71183736004e-298,2.19857416192e-38,2.32293798531e-05,0.00576546272803
360,1470,0.761974401,0.719415676383,0.00609325386219,3.59663599027e-300,1.15126791302e-38,2.01584244901e-05,0.00733758381752
361,1472,0.746460843,0.697924847092,0.00546424807973,4.70569343149e-302,6.01376563693e-39,1.74756240751e-05,0.0092767376076
362,1474,0.73201562,0.676151409951,0.00489432756054,6.07358442406e-304,3.13365669071e-39,1.51344254596e-05,0.0116509345191
363,1476,0.717120252,0.654162720329,0.00437861885595,7.73322797366e-306,1.62888772037e-39,1.30935171306e-05,0.0145361548672
364,1478,0.703882803,0.632024856045,0.00391257559565,9.71339057392e-308,8.44628440376e-40,1.13162840456e-05,0.0180161343692
365,1480,0.691483013,0.609802303978,0.00349196456579,1.20358062757e-309,4.3689298372e-40,9.77031343823e-06,0.022181809665
366,1482,0.681682785,0.587557667749,0.00311285149406,1.47120713974e-311,2.25433917034e-40,8.42694753392e-06,0.0271303644472
367,1484,0.671888185,0.565351398112,0.00277158666909,1.77405368094e-313,1.16037472854e-40,7.26087935732e-06,0.0329638229036
368,1486,0.664915839,0.543241547414,0.00246479050925,2.11034756788e-315,5.95815893904e-41,6.24978804315e-06,0.0397871478621
369,1488,0.657133372,0.521283549243,0.00218933918384,2.47648379309e-317,3.05183271498e-41,5.37401029425e-06,0.0477058166524
370,1490,0.647962129,0.499530024058,0.00194235037813,2.86691472312e-319,1.55935207305e-41,4.61624485266e-06,0.0568228683631
371,1492,0.642538922,0.478030611363,0.00172116928228,3.27565523193e-321,7.94808416557e-42,3.96128706635e-06,0.0672354416303
372,1494,0.634670309,0.456831828688,0.00152335487387,3.95252516673e-323,4.04124844475e-42,3.39579084186e-06,0.0790308516791
373,1496,0.625527341,0.435976957394,0.00134666655324,0.0,2.04976211171e-42,2.90805547297e-06,0.0922822879935
374,1498,0.61700271,0.415505955067,0.00118905118166,0.0,1.03711326662e-42,2.48783502564e-06,0.107044248179
375,1500,0.610962823,0.395455394013,0.00104863056338,0.0,5.23460283318e-43,2.12616814054e-06,0.12334785741
376,1502,0.603785698,0.375858425167,0.00092368940422,0.0,2.63557937172e-43,1.81522628544e-06,0.14119625406
377,1504,0.598736438,0.356744766503,0.000812663772147,0.0,1.32374179512e-43,1.54817865141e-06,0.160560248319
378,1506,0.595346769,0.33814071486,0.000714130078022,0.0,6.63231707298e-44,1.31907203868e-06,0.181374479212
379,1508,0.591379864,0.320069179932,0.000626794588699,0.0,3.31483638638e-44,1.1227242198e-06,0.20353430422
380,1510,0.589275931,0.30254973902,0.000549483478927,0.0,1.65269887687e-44,9.54629401038e-07,0.226893652568
381,1512,0.58508334,0.285598711028,0.000481133423513,0.0,8.2197798164e-45,8.10874526428e-07,0.251264056722
382,1514,0.581589305,0.269229248094,0.000420782726841,0.0,4.07813364685e-45,6.88065283534e-07,0.276415046059
383,1516,0.579199851,0.253451443147,0.000367562982946,0.0,2.01835493948e-45,5.83260776734e-07,0.302076042067
384,1518,0.57919279,0.238272451656,0.000320691256077,0.0,9.96479680176e-46,4.93915931697e-07,0.327939837106
385,1520,0.580807551,0.223696625784,0.00027946276884,0.0,4.90765664118e-46,4.17830785355e-07,0.353667670646
386,1522,0.587062425,0.209725659153,0.000243244082704,0.0,2.41109715659e-46,3.53105898757e-07,0.378895841375
387,1524,0.59458793,0.196358740446,0.000211466753712,0.0,1.18165329214e-46,2.98103206387e-07,0.403243714302
388,1526,0.60401955,0.183592714068,0.000183621444764,0.0,5.77697177057e-47,2.51411685226e-07,0.426322903786
389,1528,0.616744955,0.171422246175,0.000159252474642,0.0,2.81737877909e-47,2.11817290407e-07,0.447747340993
390,1530,0.6294605,0.159839994392,0.000137952783161,0.0,1.37064520327e-47,1.78276662216e-07,0.467143872564
391,1532,0.639506376,0.148836779652,0.000119359291266,0.0,6.65180761069e-48,1.49894161768e-07,0.484162990776
392,1534,0.646654266,0.138401758647,0.000103148634647,0.0,3.22024657141e-48,1.25901840366e-07,0.498489267835
393,1536,0.647322526,0.128522595492,8.90332493515e-05,0.0,1.55515396157e-48,1.05641990665e-07,0.509851060992
394,1538,0.640820776,0.119185631291,7.67577880787e-05,0.0,7.49190864815e-49,8.85519667234e-08,0.518029072113
395,1540,0.629121111,0.110376050426,6.60958461033e-05,0.0,3.60036368946e-49,7.41509950699e-08,0.522863385228
396,1542,0.616965606,0.102078042477,5.68469762759e-05,0.0,1.72597734396e-49,6.20287304936e-08,0.524258666625
397,1544,0.604701927,0.0942749588235,4.88339731092e-05,0.0,8.25388903427e-50,5.183533855e-08,0.522187291301
398,1546,0.596348167,0.0869494630795,4.19004066423e-05,0.0,3.93746747016e-50,4.32729121605e-08,0.516690252524
399,1548,0.589825555,0.0800836746447,3.59083875293e-05,0.0,1.87374354386e-50,3.60880523501e-08,0.507875812692
400,1550,0.582172852,0.0736593047659,3.0736545612e-05,0.0,8.89483994575e-51,3.00654634141e-08,0.4959159575
401,1552,0.573502933,0.0676577846218,2.62782050917e-05,0.0,4.2121220209e-51,2.50224308402e-08,0.481040815644
402,1554,0.564566255,0.0620603850516,2.24397402993e-05,0.0,1.98975024774e-51,2.08040663457e-08,0.463531296993
403,1556,0.553085961,0.0568483276589,1.91390969613e-05,0.0,9.37628951652e-52,1.72792186351e-08,0.443710278084
404,1558,0.541998684,0.0520028871209,1.63044647618e-05,0.0,4.40756035336e-52,1.43369610952e-08,0.421932721005
405,1560,0.531796929,0.0475054846263,1.38730878994e-05,0.0,2.06680900276e-52,1.18835788142e-08,0.398575147102
406,1562,0.52063762,0.0433377724555,1.17902012179e-05,0.0,9.66801329674e-53,9.8399871694e-09,0.374024899505
407,1564,0.509665031,0.0394817097942,1.00080803582e-05,0.0,4.51137523472e-53,8.13952292382e-09,0.348669618013
408,1566,0.500312916,0.035919629945,8.48519521043e-06,0.0,2.09998155878e-53,6.72605642532e-09,0.322887318386
409,1568,0.492287087,0.0326342991652,7.18545675773e-06,0.0,9.751172257e-54,5.55238023009e-09,0.297037418259
410,1570,0.484223503,0.0296089674156,6.0775481706e-06,0.0,4.51682218184e-54,4.57883537336e-09,0.271452987714
411,1572,0.480115241,0.0268274113529,5.13433175251e-06,0.0,2.08710345235e-54,3.77214168205e-09,0.246434428615
412,1574,0.475347734,0.0242739699398,4.33232403242e-06,0.0,9.62032573324e-55,3.10440304659e-09,0.222244708019
413,1576,0.470028578,0.0219335730773,3.65123196096e-06,0.0,4.42354444585e-55,2.5522625183e-09,0.1991061921
414,1578,0.463603073,0.0197917636934,3.0735437857e-06,0.0,2.02901767925e-55,2.09618554319e-09,0.177199052665
415,1580,0.46207422,0.0178347137363,2.58416876126e-06,0.0,9.28402037174e-56,1.71985264036e-09,0.15666115211
416,1582,0.457318607,0.0160492345361,2.17012039031e-06,0.0,4.23761167097e-56,1.40964543967e-09,0.137589257689
417,1584,0.45417599,0.0144227820035,1.82023839378e-06,0.0,1.9294833932e-56,1.15421225482e-09,0.120041394044
418,1586,0.453169493,0.0129434571362,1.52494507335e-06,0.0,8.7638664665e-57,9.4410132841e-10,0.104040115123
419,1588,0.450089673,0.0116000022966,1.27603215813e-06,0.0,3.97086640518e-57,7.7145158117e-10,0.0895764628149
420,1590,0.445173496,0.0103817937199,1.06647462195e-06,0.0,1.79477337412e-57,6.29732163625e-10,0.0766143789094
421,1592,0.443122678,0.00927883069657,8.9026831893e-07,0.0,8.09224043142e-58,5.13523372284e-10,0.0650953479206
422,1594,0.440607927,0.00828172185687,7.422886158e-07,0.0,3.63967625331e-58,4.18332581954e-10,0.0549430685612
423,1596,0.43567219,0.00738166896979,6.18167500501e-07,0.0,1.63302017516e-58,3.40439782682e-10,0.046067979052
424,1598,0.43386938,0.00657044864419,5.14186920449e-07,0.0,7.30895289675e-59,2.76768114674e-10,0.03837149335
425,1600,0.434509886,0.00584039229991,4.27186352018e-07,0.0,3.2632743964e-59,2.24775484948e-10,0.0317498394455
426,1602,0.433264599,0.00518436475121,3.54482827225e-07,0.0,1.45340564166e-59,1.82363940769e-10,0.0260974249063
427,1604,0.434857388,0.00459574172074,2.93801845922e-07,0.0,6.4573586372e-60,1.4780398071e-10,0.0213096870063
428,1606,0.440075313,0.00406838657626,2.43217783865e-07,0.0,2.86192198594e-60,1.19671416141e-10,0.017285413628
429,1608,0.443394055,0.00359662655707,2.01102570366e-07,0.0,1.26530578084e-60,9.67947643885e-11,0.0139285456851
430,1610,0.444888532,0.0031752287313,1.66081555472e-07,0.0,5.5804344501e-61,7.82114686181e-11,0.0111494915006
431,1612,0.449038005,0.00279937590028,1.36995617241e-07,0.0,2.45513483106e-61,6.3131506365e-11,0.00886599821944
432,1614,0.450614877,0.00246464264182,1.12868676064e-07,0.0,1.07750055358e-61,5.0907175352e-11,0.0070036350881
433,1616,0.448840355,0.00216697166034,9.28798864719e-08,0.0,4.71731061788e-62,4.10080374847e-11,0.00549594871067
434,1618,0.449035893,0.00190265058971,7.63398686819e-08,0.0,2.06018520283e-62,3.30001647837e-11,0.00428435178858
435,1620,0.449652557,0.00166828937288,6.26704234066e-08,0.0,8.97538053854e-63,2.6528968763e-11,0.0033178050756
436,1622,0.44869478,0.00146079832244,5.13872452451e-08,0.0,3.90062586188e-63,2.13050111306e-11,0.00255234808219
437,1624,0.45229084,0.00127736694771,4.20852132664e-08,0.0,1.6910269872e-63,1.70922918468e-11,0.00195052817462
438,1626,0.460413867,0.00111544361622,3.44258930708e-08,0.0,7.31310146364e-64,1.3698593272e-11,0.00148077081101
439,1628,0.472539126,0.000972716101941,2.81269334921e-08,0.0,3.15491364953e-64,1.09675287055e-11,0.00111672632301
440,1630,0.48348866,0.000847093057997,2.29530839285e-08,0.0,1.3577136141e-64,8.77200207213e-12,0.000836621368135
441,1632,0.497932096,0.00073668643859,1.870859574e-08,0.0,5.82859240742e-65,7.008834557e-12,0.000622636309492
442,1634,0.51416328,0.000639794883241,1.52308038265e-08,0.0,2.49605423369e-65,5.59435508981e-12,0.000460323583086
443,1636,0.529042139,0.000554888066227,1.23847129691e-08,0.0,1.0662994033e-65,4.46078597092e-12,0.000338076744697
444,1638,0.543367288,0.000480592005068,1.00584382637e-08,0.0,4.54400847472e-66,3.5532836769e-12,0.000246655419408
445,1640,0.565372306,0.000415675314198,8.15937044821e-09,0.0,1.93167436713e-66,2.82751887435e-12,0.000178767808946
446,1642,0.583227297,0.00035903638337,6.6109555242e-09,0.0,8.19150156825e-67,2.2476996689e-12,0.000128709695745
447,1644,0.60228661,0.000309691454822,5.34999415114e-09,0.0,3.46519706829e-67,1.78495876507e-12,9.20569329072e-05
448,1646,0.628888163,0.000266763568765,4.32438016507e-09,0.0,1.46226867158e-67,1.41603905366e-12,6.54071204899e-05
449,1648,0.659373503,0.000229472343117,3.49120952464e-09,0.0,6.15547016224e-68,1.12222363662e-12,4.61654262597e-05
450,1650,0.682058342,0.00019712455071,2.81520126152e-09,0.0,2.58481879608e-68,8.88465829522e-13,3.2369199623e-05
451,1652,0.707652503,0.000169105455139,2.26738083141e-09,0.0,1.08276396405e-68,7.02682575465e-13,2.25460446727e-05
452,1654,0.734294574,0.000144870865146,1.82398381663e-09,0.0,4.52451780273e-69,5.55181232308e-13,1.56002679037e-05
453,1656,0.75285705,0.000123939866653,1.46554439315e-09,0.0,1.88601710438e-69,4.38195088892e-13,1.07230181508e-05
454,1658,0.767986027,0.000105888191356,1.17613849185e-09,0.0,7.84248633099e-70,3.45507415074e-13,7.32192568843e-06
455,1660,0.793408865,9.03421810106e-05,9.42756284922e-10,0.0,3.25309489002e-70,2.72147516877e-13,4.96657369168e-06
456,1662,0.818408213,7.6973307161e-05,7.5478262949e-10,0.0,1.34609127785e-70,2.14145285172e-13,3.34666114661e-06
457,1664,0.843208775,6.54932069689e-05,6.0356749775e-10,0.0,5.5563181694e-71,1.6833320608e-13,2.24021598065e-06
458,1666,0.867444708,5.56491970061e-05,4.82071304389e-10,0.0,2.28788673724e-71,1.32186836871e-13,1.48967432054e-06
459,1668,0.888946759,4.72202282633e-05,3.84572480903e-10,0.0,9.39759560252e-72,1.03696419935e-13,9.84047501176e-07
460,1670,0.9081771,4.00132471943e-05,3.06426707573e-10,0.0,3.85064783868e-72,8.12636738631e-14,6.45749510387e-07
461,1672,0.925450331,3.38599292981e-05,2.43868952869e-10,0.0,1.57393092709e-72,6.36189181213e-14,4.20954735473e-07
462,1674,0.939996863,2.86137535092e-05,1.93850934838e-10,0.0,6.41759570549e-73,4.97546004982e-14,2.72602606752e-07
463,1676,0.952734394,2.41473874888e-05,1.53907850771e-10,0.0,2.61032063499e-73,3.8872041051e-14,1.75367011329e-07
464,1678,0.958907439,2.03503557503e-05,1.22049255633e-10,0.0,1.05913221222e-73,3.03388128627e-14,1.12069926726e-07
465,1680,0.956365894,1.71269643982e-05,9.66698365184e-11,0.0,4.28687988102e-74,2.36546735439e-14,7.11465043163e-08
466,1682,0.950528639,1.43944580752e-05,7.64765558111e-11,0.0,1.73088123759e-74,1.84243625759e-14,4.48684778192e-08
467,1684,0.952319779,1.20813864988e-05,6.04292418002e-11,0.0,6.97152908493e-75,1.43359052385e-14,2.81094531644e-08
468,1686,0.94591427,1.01261596933e-05,4.76922110575e-11,0.0,2.80106788683e-75,1.11433278665e-14,1.74939044055e-08
469,1688,0.960268713,8.47577268863e-06,3.75949279487e-11,0.0,1.1226749778e-75,8.65290295935e-15,1.08154449765e-08
470,1690,0.976692585,7.08468204981e-06,2.96000567751e-11,0.0,4.48868645015e-76,6.71221555343e-15,6.6424046129e-09
471,1692,1.041429894,5.91381811188e-06,2.32775527203e-11,0.0,1.79027321293e-76,5.20148192409e-15,4.05256091928e-09
472,1694,1.100316097,4.9297182253e-06,1.82836787262e-11,0.0,7.12285617711e-77,4.02666434874e-15,2.45616234321e-09
473,1696,1.26411111,4.10376766002e-06,1.43440348447e-11,0.0,2.82698728181e-77,3.1140164522e-15,1.47879466969e-09
474,1698,1.325964744,3.41153607295e-06,1.12398513936e-11,0.0,1.11925321811e-77,2.40576672158e-15,8.84467695933e-10
475,1700,1.427450792,2.83219861309e-06,8.79693321071e-12,0.0,4.42046205056e-78,1.85670651216e-15,5.25508040885e-10
